longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,rooms_per_household,population_per_household,bedrooms_per_room,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,median_house_value
-117.15,32.92,16.0,2969.0,514.0,1594.0,465.0,4.5221,6.38494623655914,3.4279569892473116,0.17312226338834624,1,0,0,0,0,168300.0
-121.05,39.2,48.0,1759.0,389.0,716.0,350.0,2.3125,5.025714285714286,2.045714285714286,0.22114837976122798,0,1,0,0,0,108300.0
-118.28,33.97,38.0,1819.0,497.0,2110.0,499.0,1.6027,3.6452905811623246,4.228456913827655,0.2732270478284772,1,0,0,0,0,97300.0
-118.26,33.94,44.0,1103.0,265.0,760.0,247.0,1.6887,4.465587044534413,3.076923076923077,0.24025385312783318,1,0,0,0,0,99600.0
-119.8,36.68,31.0,2214.0,432.0,1326.0,416.0,2.1691,5.322115384615385,3.1875,0.1951219512195122,0,1,0,0,0,66700.0
-122.5,37.97,25.0,6526.0,1902.0,5917.0,1812.0,2.7273,3.6015452538631347,3.2654525386313464,0.29144958627030343,0,0,0,1,0,187500.0
-121.83,37.4,27.0,1145.0,150.0,492.0,160.0,5.716,7.15625,3.075,0.13100436681222707,1,0,0,0,0,348300.0
-117.55,33.87,18.0,8136.0,1584.0,4976.0,1516.0,3.9414,5.366754617414248,3.282321899736148,0.19469026548672566,0,1,0,0,0,137100.0
-121.72,38.0,7.0,7957.0,1314.0,4460.0,1293.0,4.9618,6.153905645784996,3.4493426140757926,0.1651376146788991,0,1,0,0,0,156500.0
-117.32,34.16,9.0,711.0,139.0,316.0,152.0,4.0156,4.677631578947368,2.0789473684210527,0.19549929676511954,0,1,0,0,0,131000.0
-118.35,33.93,34.0,617.0,189.0,810.0,180.0,1.9766,3.4277777777777776,4.5,0.3063209076175041,1,0,0,0,0,162500.0
-120.43,37.32,16.0,1170.0,178.0,566.0,181.0,5.2522,6.464088397790055,3.1270718232044197,0.15213675213675212,0,1,0,0,0,125300.0
-117.04,32.7,7.0,9311.0,1703.0,7302.0,1694.0,4.419,5.496458087367178,4.310507674144038,0.1829019439372785,0,0,0,0,1,156900.0
-118.55,34.2,21.0,2549.0,651.0,1624.0,628.0,3.6905,4.058917197452229,2.5859872611464967,0.2553942722636328,1,0,0,0,0,179800.0
-118.08,33.82,30.0,2636.0,652.0,3412.0,649.0,2.8095,4.061633281972265,5.257318952234207,0.2473444613050076,1,0,0,0,0,118300.0
-122.18,37.45,43.0,2061.0,437.0,817.0,385.0,4.4688,5.353246753246753,2.122077922077922,0.21203299369238235,0,0,0,1,0,460200.0
-117.37,33.97,38.0,1156.0,241.0,877.0,200.0,1.4514,5.78,4.385,0.20847750865051903,0,1,0,0,0,79900.0
-117.08,32.75,20.0,1886.0,586.0,1134.0,525.0,1.5029,3.5923809523809522,2.16,0.3107104984093319,0,0,0,0,1,100000.0
-117.34,33.19,19.0,3575.0,525.0,1654.0,559.0,5.7409,6.395348837209302,2.958855098389982,0.14685314685314685,0,0,0,0,1,274100.0
-118.15,33.85,30.0,4071.0,1067.0,2144.0,970.0,2.7268,4.1969072164948455,2.2103092783505156,0.26209776467698354,1,0,0,0,0,218100.0
-118.38,34.21,35.0,1468.0,303.0,1295.0,300.0,3.7708,4.8933333333333335,4.316666666666666,0.2064032697547684,1,0,0,0,0,170600.0
-117.99,34.07,31.0,1507.0,369.0,1548.0,347.0,3.4327,4.3429394812680115,4.461095100864553,0.24485733244857333,0,1,0,0,0,147200.0
-121.68,39.82,15.0,3996.0,748.0,1786.0,728.0,3.5189,5.489010989010989,2.4532967032967035,0.1871871871871872,0,1,0,0,0,141300.0
-117.06,32.64,30.0,4494.0,667.0,1883.0,680.0,5.766,6.608823529411764,2.7691176470588235,0.14842011570983535,0,0,0,0,1,186100.0
-118.37,33.98,39.0,303.0,69.0,131.0,73.0,4.3438,4.1506849315068495,1.7945205479452055,0.22772277227722773,1,0,0,0,0,331800.0
-122.7,38.44,35.0,1304.0,343.0,822.0,304.0,3.2935,4.2894736842105265,2.7039473684210527,0.2630368098159509,1,0,0,0,0,157800.0
-122.07,37.72,26.0,3204.0,477.0,1411.0,484.0,5.4834,6.619834710743802,2.915289256198347,0.14887640449438203,0,0,0,1,0,295200.0
-117.09,32.83,15.0,4138.0,636.0,2001.0,677.0,4.8419,6.112259970457902,2.9556868537666174,0.15369743837602706,1,0,0,0,0,264000.0
-122.21,38.83,20.0,1138.0,221.0,459.0,209.0,3.1534,5.444976076555024,2.1961722488038276,0.19420035149384884,0,1,0,0,0,123400.0
-121.46,37.73,20.0,2039.0,373.0,862.0,330.0,5.1629,6.178787878787879,2.6121212121212123,0.18293281020107896,0,1,0,0,0,222900.0
-121.82,39.76,23.0,6010.0,1116.0,2710.0,1149.0,3.0068,5.230635335073977,2.3585726718885986,0.18569051580698837,0,1,0,0,0,107300.0
-118.3,34.16,35.0,3213.0,874.0,2401.0,819.0,2.8342,3.923076923076923,2.9316239316239314,0.2720199190787426,1,0,0,0,0,256800.0
-118.38,33.84,26.0,2869.0,567.0,1157.0,538.0,6.0382,5.33271375464684,2.150557620817844,0.1976298361798536,1,0,0,0,0,355300.0
-118.12,33.83,45.0,1579.0,278.0,687.0,285.0,5.0424,5.540350877192982,2.4105263157894736,0.17606079797340088,1,0,0,0,0,225900.0
-120.94,37.4,32.0,1175.0,208.0,774.0,222.0,3.0,5.292792792792793,3.4864864864864864,0.17702127659574468,0,1,0,0,0,109400.0
-117.57,33.87,37.0,621.0,156.0,443.0,135.0,2.3333,4.6,3.2814814814814817,0.25120772946859904,0,1,0,0,0,122800.0
-121.03,39.37,15.0,1337.0,326.0,1172.0,306.0,2.6341,4.369281045751634,3.8300653594771243,0.243829468960359,0,1,0,0,0,85000.0
-121.98,37.36,34.0,1735.0,318.0,1019.0,301.0,4.5625,5.764119601328904,3.3853820598006643,0.18328530259365994,1,0,0,0,0,242700.0
-118.11,33.86,36.0,2750.0,487.0,1386.0,458.0,4.9904,6.004366812227074,3.0262008733624453,0.1770909090909091,1,0,0,0,0,221700.0
-121.96,38.54,6.0,1485.0,318.0,894.0,308.0,3.2222,4.821428571428571,2.9025974025974026,0.21414141414141413,0,1,0,0,0,139600.0
-119.65,36.34,46.0,1730.0,337.0,752.0,323.0,1.8529,5.356037151702786,2.328173374613003,0.1947976878612717,0,1,0,0,0,67200.0
-122.29,37.81,46.0,2801.0,644.0,1823.0,611.0,0.9802,4.584288052373159,2.983633387888707,0.22991788646911818,0,0,0,1,0,129200.0
-121.85,37.22,21.0,6203.0,798.0,2494.0,800.0,7.7201,7.75375,3.1175,0.1286474286635499,1,0,0,0,0,362700.0
-121.85,39.74,41.0,2901.0,689.0,1426.0,632.0,1.5633,4.590189873417722,2.2563291139240507,0.23750430885901413,0,1,0,0,0,84500.0
-123.48,40.34,19.0,518.0,108.0,216.0,80.0,2.7083,6.475,2.7,0.2084942084942085,0,1,0,0,0,64500.0
-121.53,36.85,23.0,3359.0,725.0,1862.0,651.0,2.6719,5.159754224270353,2.860215053763441,0.21583804703780887,0,1,0,0,0,193600.0
-117.81,33.8,25.0,2765.0,475.0,1666.0,474.0,6.0531,5.833333333333333,3.5147679324894514,0.1717902350813743,1,0,0,0,0,230700.0
-117.76,34.07,51.0,1538.0,394.0,1173.0,388.0,2.3156,3.963917525773196,3.0231958762886597,0.25617685305591675,0,1,0,0,0,109800.0
-118.39,34.14,19.0,5076.0,1034.0,2021.0,960.0,5.5683,5.2875,2.105208333333333,0.2037037037037037,1,0,0,0,0,309200.0
-118.45,34.24,7.0,3299.0,794.0,2343.0,647.0,3.0865,5.098918083462133,3.6213292117465223,0.24067899363443468,1,0,0,0,0,205900.0
-120.09,36.95,16.0,3222.0,511.0,1425.0,503.0,4.1544,6.405566600397615,2.8330019880715707,0.15859714463066418,0,1,0,0,0,119400.0
-119.32,36.22,5.0,2319.0,438.0,1283.0,423.0,3.6343,5.4822695035460995,3.033096926713948,0.1888745148771022,0,1,0,0,0,95400.0
-118.79,34.27,27.0,1146.0,189.0,595.0,197.0,4.5833,5.817258883248731,3.020304568527919,0.1649214659685864,1,0,0,0,0,198500.0
-118.0,33.84,29.0,2641.0,637.0,2413.0,619.0,2.8169,4.266558966074314,3.898222940226171,0.2411965164710337,1,0,0,0,0,165100.0
-116.63,33.89,22.0,1540.0,364.0,610.0,268.0,1.5227,5.746268656716418,2.2761194029850746,0.23636363636363636,0,1,0,0,0,71000.0
-120.43,34.93,10.0,2980.0,585.0,1593.0,562.0,3.285,5.302491103202847,2.8345195729537367,0.19630872483221476,1,0,0,0,0,218300.0
-121.4,36.38,39.0,2288.0,529.0,1449.0,410.0,3.3289,5.580487804878048,3.5341463414634147,0.2312062937062937,1,0,0,0,0,190600.0
-118.35,34.1,24.0,5477.0,1803.0,2863.0,1755.0,1.845,3.1207977207977207,1.6313390313390312,0.3291948146795691,1,0,0,0,0,237500.0
-118.28,33.74,16.0,855.0,271.0,486.0,250.0,0.7591,3.42,1.944,0.3169590643274854,0,0,0,0,1,350000.0
-117.9,33.64,36.0,2017.0,357.0,850.0,348.0,5.0532,5.795977011494253,2.442528735632184,0.17699553792761527,1,0,0,0,0,310900.0
-120.79,38.54,34.0,1133.0,254.0,495.0,187.0,2.05,6.0588235294117645,2.6470588235294117,0.22418358340688438,0,1,0,0,0,68900.0
-118.08,33.89,37.0,1152.0,259.0,981.0,225.0,3.2857,5.12,4.36,0.2248263888888889,1,0,0,0,0,153600.0
-118.06,34.02,25.0,3548.0,639.0,2653.0,664.0,5.2557,5.343373493975903,3.9954819277108435,0.18010146561443066,1,0,0,0,0,188800.0
-122.29,38.32,23.0,4312.0,993.0,2317.0,934.0,2.7667,4.616702355460386,2.480728051391863,0.23028756957328386,0,0,0,1,0,153200.0
-118.23,33.95,37.0,2667.0,671.0,2865.0,683.0,0.6831,3.904831625183016,4.194729136163982,0.25159355080614926,1,0,0,0,0,87500.0
-122.24,37.77,43.0,955.0,284.0,585.0,266.0,2.3882,3.5902255639097747,2.199248120300752,0.2973821989528796,0,0,0,1,0,162500.0
-121.85,37.26,16.0,2312.0,303.0,1158.0,295.0,7.4323,7.83728813559322,3.925423728813559,0.13105536332179932,1,0,0,0,0,311800.0
-117.87,34.06,25.0,3652.0,470.0,1525.0,484.0,10.1248,7.545454545454546,3.1508264462809916,0.12869660460021906,1,0,0,0,0,428500.0
-118.39,34.03,28.0,1722.0,536.0,1161.0,481.0,3.2228,3.58004158004158,2.413721413721414,0.31126596980255516,1,0,0,0,0,232500.0
-117.69,33.48,25.0,3240.0,481.0,1462.0,497.0,6.1815,6.519114688128773,2.941649899396378,0.14845679012345678,1,0,0,0,0,288500.0
-116.2,33.7,26.0,2399.0,625.0,2654.0,535.0,2.2989,4.48411214953271,4.960747663551402,0.26052521884118385,0,1,0,0,0,60600.0
-117.93,33.76,24.0,3202.0,703.0,3308.0,714.0,4.1577,4.484593837535014,4.633053221288516,0.21955028107432856,1,0,0,0,0,174100.0
-121.28,37.97,47.0,2348.0,507.0,1455.0,479.0,1.65,4.90187891440501,3.037578288100209,0.21592844974446337,0,1,0,0,0,66000.0
-122.04,37.3,25.0,3807.0,600.0,1678.0,600.0,6.6818,6.345,2.796666666666667,0.15760441292356187,1,0,0,0,0,411300.0
-122.73,38.46,14.0,2324.0,754.0,1026.0,677.0,1.722,3.432791728212703,1.515509601181684,0.3244406196213425,1,0,0,0,0,150000.0
-116.0,34.12,32.0,3163.0,712.0,1358.0,544.0,2.125,5.814338235294118,2.4963235294117645,0.2251027505532722,0,1,0,0,0,57700.0
-117.81,33.88,19.0,2968.0,503.0,1430.0,459.0,5.3339,6.466230936819172,3.1154684095860565,0.1694743935309973,1,0,0,0,0,371700.0
-120.72,38.24,32.0,2685.0,543.0,1061.0,492.0,2.5473,5.4573170731707314,2.1565040650406506,0.2022346368715084,0,1,0,0,0,101600.0
-119.19,36.14,41.0,759.0,140.0,408.0,129.0,3.9,5.883720930232558,3.1627906976744184,0.1844532279314888,0,1,0,0,0,85900.0
-117.31,34.02,18.0,1634.0,274.0,899.0,285.0,5.2139,5.733333333333333,3.1543859649122807,0.16768665850673195,0,1,0,0,0,129300.0
-121.37,38.68,35.0,1620.0,276.0,939.0,277.0,2.5542,5.8483754512635375,3.3898916967509027,0.17037037037037037,0,1,0,0,0,72900.0
-117.97,34.01,33.0,3530.0,700.0,2959.0,679.0,3.7459,5.198821796759941,4.357879234167894,0.19830028328611898,1,0,0,0,0,152900.0
-122.05,39.34,44.0,1064.0,230.0,494.0,175.0,2.875,6.08,2.822857142857143,0.2161654135338346,0,1,0,0,0,61500.0
-117.05,32.8,23.0,3309.0,401.0,1116.0,386.0,7.916,8.572538860103627,2.8911917098445596,0.12118464792988819,1,0,0,0,0,330600.0
-117.96,33.7,23.0,2622.0,445.0,1103.0,407.0,4.725,6.442260442260443,2.71007371007371,0.16971777269260108,1,0,0,0,0,289600.0
-118.33,34.01,47.0,1320.0,259.0,653.0,291.0,3.7727,4.536082474226804,2.2439862542955327,0.1962121212121212,1,0,0,0,0,193000.0
-120.55,37.32,21.0,1410.0,229.0,590.0,205.0,3.3194,6.878048780487805,2.8780487804878048,0.1624113475177305,0,1,0,0,0,141400.0
-118.29,34.09,39.0,336.0,173.0,586.0,151.0,1.8056,2.225165562913907,3.880794701986755,0.5148809523809523,1,0,0,0,0,262500.0
-120.66,35.27,33.0,1664.0,455.0,1077.0,461.0,1.6875,3.6095444685466376,2.336225596529284,0.2734375,0,0,0,0,1,174200.0
-124.22,41.73,28.0,3003.0,699.0,1530.0,653.0,1.7038,4.598774885145483,2.343032159264931,0.23276723276723277,0,0,0,0,1,78300.0
-118.18,34.12,45.0,2397.0,488.0,1569.0,471.0,4.21,5.089171974522293,3.3312101910828025,0.2035878181059658,1,0,0,0,0,167900.0
-121.0,37.66,43.0,2369.0,413.0,944.0,422.0,3.2632,5.613744075829384,2.2369668246445498,0.17433516251582945,0,1,0,0,0,138100.0
-121.25,38.13,25.0,1305.0,270.0,789.0,235.0,3.2993,5.553191489361702,3.3574468085106384,0.20689655172413793,0,1,0,0,0,91100.0
-117.06,32.58,13.0,3435.0,708.0,1761.0,699.0,3.4792,4.914163090128755,2.51931330472103,0.20611353711790392,0,0,0,0,1,107600.0
-118.22,33.97,47.0,1688.0,386.0,1663.0,381.0,4.0609,4.430446194225722,4.364829396325459,0.22867298578199052,1,0,0,0,0,171300.0
-122.48,37.75,48.0,2555.0,548.0,1285.0,482.0,3.7734,5.300829875518672,2.6659751037344397,0.21448140900195695,0,0,0,1,0,314700.0
-118.13,33.94,34.0,522.0,138.0,373.0,139.0,3.5481,3.7553956834532376,2.683453237410072,0.26436781609195403,1,0,0,0,0,265000.0
-118.11,34.08,45.0,1106.0,226.0,779.0,205.0,4.5446,5.3951219512195125,3.8,0.20433996383363473,1,0,0,0,0,244800.0
-119.82,36.77,41.0,1441.0,274.0,646.0,296.0,3.0568,4.868243243243243,2.1824324324324325,0.19014573213046496,0,1,0,0,0,71300.0
-122.09,37.39,43.0,2065.0,535.0,1029.0,500.0,3.7318,4.13,2.058,0.25907990314769974,0,0,0,1,0,327700.0
-117.94,33.92,28.0,639.0,179.0,1062.0,169.0,3.0588,3.7810650887573964,6.284023668639053,0.28012519561815336,1,0,0,0,0,145200.0
-118.09,34.68,4.0,23386.0,4171.0,10493.0,3671.0,4.0211,6.3704712612367205,2.8583492236447836,0.17835457111092107,0,1,0,0,0,144000.0
-118.16,33.78,14.0,1709.0,558.0,1939.0,520.0,1.9808,3.2865384615384614,3.728846153846154,0.3265067290813341,0,0,0,0,1,139100.0
-117.13,32.75,24.0,1877.0,519.0,898.0,483.0,2.2264,3.886128364389234,1.8592132505175984,0.2765050612679808,0,0,0,0,1,112500.0
-122.16,37.7,36.0,2239.0,391.0,1203.0,379.0,5.0043,5.907651715039578,3.174142480211082,0.17463153193389908,0,0,0,1,0,190400.0
-118.48,34.47,36.0,84.0,12.0,29.0,17.0,3.375,4.9411764705882355,1.7058823529411764,0.14285714285714285,1,0,0,0,0,187500.0
-122.24,37.79,47.0,1372.0,395.0,1237.0,303.0,2.125,4.528052805280528,4.082508250825082,0.2879008746355685,0,0,0,1,0,95500.0
-117.55,33.88,19.0,2472.0,618.0,2143.0,610.0,2.2372,4.052459016393443,3.5131147540983605,0.25,0,1,0,0,0,108800.0
-118.01,34.11,36.0,1722.0,320.0,794.0,322.0,4.2132,5.3478260869565215,2.4658385093167703,0.18583042973286876,0,1,0,0,0,212200.0
-118.18,33.85,38.0,3596.0,862.0,2416.0,832.0,3.6897,4.322115384615385,2.9038461538461537,0.2397107897664071,1,0,0,0,0,169800.0
-117.11,32.75,11.0,1607.0,478.0,1384.0,450.0,2.05,3.571111111111111,3.0755555555555554,0.29744866210329807,0,0,0,0,1,100000.0
-120.96,37.66,15.0,2485.0,434.0,1296.0,434.0,3.8542,5.725806451612903,2.986175115207373,0.17464788732394365,0,1,0,0,0,145200.0
-117.92,34.03,32.0,1819.0,375.0,1728.0,375.0,3.975,4.850666666666666,4.608,0.20615722924683894,1,0,0,0,0,162400.0
-121.94,38.27,35.0,10869.0,2226.0,9879.0,2152.0,2.5681,5.050650557620818,4.590613382899628,0.20480264973778636,0,1,0,0,0,81300.0
-116.96,33.73,20.0,4735.0,973.0,2306.0,904.0,3.069,5.2378318584070795,2.5508849557522124,0.2054910242872228,0,1,0,0,0,87000.0
-117.11,32.79,16.0,2574.0,771.0,1129.0,721.0,3.3849,3.5700416088765605,1.565880721220527,0.29953379953379955,0,0,0,0,1,96900.0
-118.45,34.06,20.0,3367.0,1264.0,2667.0,1131.0,2.2444,2.9770114942528734,2.3580901856763927,0.3754083754083754,1,0,0,0,0,500000.0
-117.73,34.09,30.0,2345.0,496.0,1897.0,454.0,2.4375,5.165198237885463,4.1784140969163,0.2115138592750533,0,1,0,0,0,112100.0
-121.5,38.59,43.0,88.0,21.0,119.0,19.0,1.725,4.631578947368421,6.2631578947368425,0.23863636363636365,0,1,0,0,0,67500.0
-118.08,33.92,38.0,1335.0,548.0039719244791,1011.0,269.0,3.6908,4.962825278810409,3.758364312267658,0.4104898666100967,1,0,0,0,0,157500.0
-121.77,38.01,13.0,2983.0,534.0,1417.0,510.0,3.9861,5.849019607843137,2.7784313725490195,0.17901441501843782,0,1,0,0,0,168100.0
-117.06,32.69,13.0,705.0,149.0,718.0,155.0,4.4375,4.548387096774194,4.632258064516129,0.21134751773049645,0,0,0,0,1,154900.0
-118.38,34.22,32.0,362.0,100.0,348.0,102.0,2.2679,3.549019607843137,3.411764705882353,0.27624309392265195,1,0,0,0,0,150000.0
-118.06,33.83,17.0,1973.0,516.0,1112.0,501.0,3.8512,3.93812375249501,2.219560878243513,0.2615306639635073,1,0,0,0,0,163800.0
-117.84,33.77,14.0,4412.0,952.0,1656.0,874.0,4.3292,5.048054919908467,1.894736842105263,0.2157751586582049,1,0,0,0,0,206500.0
-118.28,33.93,42.0,1898.0,460.0,1503.0,429.0,2.5179,4.424242424242424,3.5034965034965033,0.24236037934668073,1,0,0,0,0,97400.0
-119.04,35.36,40.0,1533.0,312.0,771.0,306.0,3.0435,5.009803921568627,2.519607843137255,0.2035225048923679,0,1,0,0,0,69500.0
-117.13,34.17,17.0,1181.0,271.0,248.0,114.0,5.5762,10.359649122807017,2.175438596491228,0.22946655376799321,0,1,0,0,0,150000.0
-119.74,34.44,26.0,4257.0,1031.0,1861.0,950.0,3.4047,4.481052631578947,1.9589473684210525,0.24218933521259103,0,0,0,0,1,294500.0
-121.32,38.03,25.0,2474.0,513.0,1947.0,524.0,2.5742,4.721374045801527,3.7156488549618323,0.20735650767987066,0,1,0,0,0,98400.0
-118.34,33.98,46.0,2126.0,409.0,1292.0,414.0,2.9315,5.1352657004830915,3.1207729468599035,0.19238005644402634,1,0,0,0,0,149000.0
-122.66,38.45,26.0,2081.0,339.0,906.0,323.0,4.4375,6.442724458204334,2.804953560371517,0.16290245074483423,1,0,0,0,0,293500.0
-121.93,37.27,30.0,2862.0,544.0,1387.0,542.0,5.1104,5.280442804428044,2.559040590405904,0.19007686932215234,1,0,0,0,0,278100.0
-122.38,40.2,16.0,2722.0,511.0,1366.0,495.0,2.8447,5.498989898989899,2.7595959595959596,0.18772961058045554,0,1,0,0,0,87700.0
-120.49,37.3,50.0,985.0,309.0,621.0,250.0,1.3125,3.94,2.484,0.31370558375634516,0,1,0,0,0,60900.0
-119.71,36.83,5.0,1087.0,338.0,623.0,362.0,1.8061,3.0027624309392267,1.7209944751381216,0.3109475620975161,0,1,0,0,0,113400.0
-121.76,36.77,27.0,1608.0,503.0,2031.0,498.0,2.3384,3.2289156626506026,4.078313253012048,0.31281094527363185,1,0,0,0,0,121000.0
-118.1,34.08,24.0,4510.0,1296.0,3985.0,1240.0,2.6884,3.6370967741935485,3.213709677419355,0.28736141906873613,1,0,0,0,0,204600.0
-118.33,34.0,47.0,825.0,187.0,416.0,173.0,2.3333,4.76878612716763,2.4046242774566475,0.22666666666666666,1,0,0,0,0,133300.0
-120.61,35.13,16.0,3431.0,721.0,1777.0,701.0,2.7301,4.8944365192582024,2.5349500713266764,0.21014281550568348,1,0,0,0,0,190400.0
-118.64,34.19,30.0,2399.0,373.0,1062.0,377.0,6.0094,6.363395225464191,2.816976127320955,0.1554814506044185,1,0,0,0,0,245600.0
-117.65,34.04,28.0,2360.0,607.0,2623.0,592.0,2.5048,3.9864864864864864,4.430743243243243,0.2572033898305085,0,1,0,0,0,100000.0
-118.0,34.15,48.0,3436.0,673.0,1540.0,648.0,4.275,5.302469135802469,2.376543209876543,0.1958672875436554,0,1,0,0,0,256800.0
-117.43,33.81,13.0,4770.0,718.0,1985.0,662.0,4.2273,7.205438066465256,2.998489425981873,0.15052410901467506,0,1,0,0,0,295200.0
-121.36,38.57,26.0,1793.0,244.0,653.0,235.0,5.6485,7.629787234042553,2.7787234042553193,0.13608477412158393,0,1,0,0,0,129500.0
-121.08,38.9,27.0,3436.0,755.0,1568.0,709.0,2.4273,4.846262341325811,2.211565585331453,0.21973224679860304,0,1,0,0,0,138400.0
-119.85,36.77,27.0,1510.0,344.0,847.0,295.0,2.9315,5.11864406779661,2.871186440677966,0.22781456953642384,0,1,0,0,0,83200.0
-117.02,32.64,5.0,260.0,41.0,157.0,42.0,6.5151,6.190476190476191,3.738095238095238,0.1576923076923077,0,0,0,0,1,281700.0
-122.02,37.53,21.0,4280.0,673.0,2216.0,681.0,5.7072,6.284875183553598,3.2540381791483113,0.1572429906542056,0,0,0,1,0,242200.0
-117.25,32.82,19.0,5255.0,762.0,1773.0,725.0,7.8013,7.248275862068965,2.4455172413793105,0.1450047573739296,0,0,0,0,1,474000.0
-118.75,34.17,16.0,2950.0,387.0,1228.0,379.0,5.3749,7.783641160949868,3.2401055408970976,0.13118644067796612,0,0,0,0,1,346100.0
-117.99,33.88,42.0,1461.0,302.0,986.0,314.0,3.9559,4.6528662420382165,3.140127388535032,0.20670773442847365,1,0,0,0,0,161100.0
-118.28,34.11,38.0,4453.0,1156.0,1830.0,1099.0,3.6181,4.0518653321201095,1.6651501364877161,0.2596002694812486,1,0,0,0,0,495600.0
-121.74,39.38,27.0,2596.0,435.0,1100.0,409.0,2.3243,6.34718826405868,2.6894865525672373,0.16756548536209553,0,1,0,0,0,85500.0
-117.4,34.09,5.0,6190.0,993.0,3615.0,963.0,4.4034,6.427829698857736,3.7538940809968846,0.1604200323101777,0,1,0,0,0,133200.0
-118.19,33.99,38.0,1212.0,272.0,1129.0,263.0,2.6673,4.608365019011407,4.2927756653992395,0.22442244224422442,1,0,0,0,0,142300.0
-121.34,38.64,17.0,2761.0,501.0,1128.0,482.0,3.7562,5.728215767634855,2.340248962655602,0.1814559942049982,0,1,0,0,0,139700.0
-122.75,38.46,13.0,4323.0,1020.0,2566.0,728.0,3.0147,5.938186813186813,3.5247252747252746,0.2359472588480222,1,0,0,0,0,142800.0
-118.4,34.02,40.0,593.0,137.0,371.0,132.0,4.6932,4.492424242424242,2.8106060606060606,0.23102866779089376,1,0,0,0,0,332800.0
-117.36,34.1,31.0,2587.0,531.0,1227.0,489.0,2.3578,5.29038854805726,2.5092024539877302,0.20525705450328566,0,1,0,0,0,88600.0
-117.08,33.13,17.0,8466.0,2628.0,7014.0,2267.0,2.1437,3.7344508160564622,3.093956771063079,0.3104181431608788,1,0,0,0,0,113700.0
-122.07,37.39,19.0,1465.0,342.0,646.0,345.0,4.712,4.246376811594203,1.872463768115942,0.2334470989761092,0,0,0,1,0,289300.0
-121.43,37.78,24.0,807.0,174.0,585.0,166.0,2.6181,4.86144578313253,3.5240963855421685,0.21561338289962825,0,1,0,0,0,163500.0
-121.3,38.61,25.0,2707.0,464.0,1423.0,490.0,4.3235,5.524489795918368,2.904081632653061,0.17140746213520502,0,1,0,0,0,116900.0
-122.31,38.31,32.0,2577.0,458.0,1172.0,447.0,3.8796,5.76510067114094,2.621923937360179,0.17772603802871556,0,0,0,1,0,175500.0
-119.67,36.35,10.0,1090.0,164.0,470.0,158.0,4.9432,6.89873417721519,2.9746835443037973,0.15045871559633028,0,1,0,0,0,118800.0
-117.2,33.38,14.0,5392.0,821.0,2350.0,810.0,5.0507,6.6567901234567906,2.9012345679012346,0.15226261127596438,1,0,0,0,0,291500.0
-120.35,37.31,17.0,605.0,159.0,416.0,83.0,2.0,7.289156626506024,5.0120481927710845,0.2628099173553719,0,1,0,0,0,87500.0
-118.59,34.14,19.0,1303.0,155.0,450.0,145.0,10.5511,8.986206896551725,3.103448275862069,0.11895625479662318,1,0,0,0,0,483100.0
-121.95,37.31,27.0,2462.0,570.0,1278.0,565.0,3.5652,4.357522123893805,2.2619469026548673,0.23151909017059302,1,0,0,0,0,329500.0
-121.3,38.72,15.0,2514.0,482.0,1166.0,503.0,2.2813,4.998011928429423,2.3180914512922466,0.1917263325377884,0,1,0,0,0,131900.0
-122.17,37.74,47.0,463.0,134.0,327.0,137.0,2.15,3.3795620437956204,2.386861313868613,0.2894168466522678,0,0,0,1,0,97200.0
-121.35,38.03,16.0,3158.0,515.0,1596.0,528.0,4.1739,5.981060606060606,3.022727272727273,0.16307789740341988,0,1,0,0,0,131300.0
-122.6,38.9,23.0,292.0,56.0,92.0,41.0,2.9583,7.121951219512195,2.2439024390243905,0.1917808219178082,0,1,0,0,0,91700.0
-118.98,36.06,33.0,2043.0,443.0,1497.0,417.0,2.343,4.899280575539568,3.5899280575539567,0.21683798335780716,0,1,0,0,0,47400.0
-122.01,37.95,8.0,3866.0,539.0,1555.0,513.0,6.0901,7.5360623781676415,3.0311890838206628,0.13942058975685462,0,0,0,1,0,298200.0
-122.2,38.09,18.0,6860.0,1079.0,3205.0,1058.0,5.2957,6.4839319470699435,3.0293005671077506,0.15728862973760932,0,0,0,1,0,171900.0
-118.36,34.18,31.0,1109.0,354.0,1119.0,334.0,2.3056,3.320359281437126,3.3502994011976046,0.31920649233543735,1,0,0,0,0,200000.0
-120.97,37.73,19.0,3725.0,543.0,1412.0,463.0,5.7476,8.04535637149028,3.0496760259179267,0.1457718120805369,0,1,0,0,0,248600.0
-118.75,34.27,26.0,966.0,191.0,690.0,191.0,5.1698,5.057591623036649,3.612565445026178,0.19772256728778467,1,0,0,0,0,188000.0
-117.14,32.9,16.0,3217.0,548.0039719244791,2054.0,687.0,4.2234,4.682678311499272,2.98981077147016,0.1703462766317933,1,0,0,0,0,162100.0
-119.88,36.81,30.0,2288.0,474.0,1435.0,425.0,1.3221,5.383529411764706,3.376470588235294,0.20716783216783216,0,1,0,0,0,61200.0
